timestamp,amount
1504642500,347.51516014050947
1504643400,332.9205069262432
1504644300,313.0059972294175
1504645200,354.54582492126104
1504646100,329.87129431699043
1504647000,317.52525181476295
1504647900,302.0225796842706
1504648800,322.0181162076394
1504649700,297.9103518997201
1504650600,314.9528084871423
1504651500,341.5400944899149
1504652400,336.30932169534407
1504653300,307.78645626236937
1504654200,336.89829354934506
1504655100,309.6856673304814
1504656000,332.0154849751732
1504656900,344.0600030427792
1504657800,300.034803231862
1504658700,333.1450627641136
1504659600,358.0104771233208
1504660500,327.2771864368866
1504661400,315.02086384105985
1504662300,312.24118827486285
1504663200,322.20021922081844
1504664100,362.615183549182
1504665000,325.16671553633955
1504665900,348.57385763783054
1504666800,312.9241902799453
1504667700,365.4501500841641
1504668600,334.5890074703193
1504669500,306.89959924665465
1504670400,304.2348011973961
1504671300,320.86429921548967
1504672200,325.2560063159121
1504673100,352.7392163806747
1504674000,290.7508578258943
1504674900,307.775922369222
1504675800,310.13318112531874
1504676700,321.7359739430804
1504677600,316.9481908190923
1504678500,319.0426113313731
1504679400,352.18308394086193
1504680300,332.1114301063393
1504681200,343.1450501135059
1504682100,341.57022349879503
1504683000,330.4198540645899
1504683900,340.74005481583754
1504684800,320.9853170452374
1504685700,338.5404961936721
1504686600,319.57334044405366
1504687500,319.0292551176768
1504688400,306.1183228646252
1504689300,360.8101736875807
1504690200,329.7305841349146
1504691100,331.54516258482215
1504692000,315.5033603160872
1504692900,343.87837921487056
1504693800,314.62479628820677
1504694700,331.4882930429538
1504695600,309.0538508420733
1504696500,352.15464829332694
1504697400,318.7226921579214
1504698300,383.401387500461
1504699200,350.9676831685775
1504700100,323.87565819820674
1504701000,316.6560928261754
1504701900,342.65710110243174
1504702800,361.8693488027157
1504703700,343.59635021437725
1504704600,330.04234681350573
1504705500,320.6197135411605
1504706400,338.3905373962754
1504707300,345.1325561860323
1504708200,332.427220888277
1504709100,343.0123321203389
1504710000,345.35901949845226
1504710900,340.48296590568555
1504711800,366.7640018135959
1504712700,336.3132359542016
1504713600,342.2092481196942
1504714500,340.8869576581011
1504715400,304.2353742385207
1504716300,337.0648999599058
1504717200,312.48268003685814
1504718100,344.2336336554775
1504719000,321.4833452753842
1504719900,323.8247955885522
1504720800,336.92629781367435
1504721700,353.46019539141264
1504722600,313.26318922009375
1504723500,355.2327350851418
1504724400,339.9373385863926
1504725300,336.7070817627294
1504726200,370.17313150091195
1504727100,317.6518833263037
1504728000,361.35669355864235
1504728900,341.94660112409116
1504729800,318.09123302713414
1504730700,357.95296089630443
1504731600,341.7821838649281
1504732500,353.9014761077742
1504733400,331.9931622942099
1504734300,341.1447502988894
1504735200,323.2307202003991
1504736100,334.2433213719681
1504737000,326.2303205653839
1504737900,329.6795492094418
1504738800,325.43190746298495
1504739700,326.3121967384449
1504740600,366.35347651204046
1504741500,321.60728359672817
1504742400,340.404820716124
1504743300,317.43500766500534
1504744200,363.25891790756765
1504745100,337.03396404582503
1504746000,339.6267393548146
1504746900,300.5528393260094
1504747800,321.2386596624357
1504748700,347.89790442271254
1504749600,300.1840219110062
1504750500,321.4586994067227
1504751400,301.85069317591217
1504752300,322.27886775421274
1504753200,306.63332575129505
1504754100,302.3099363953209
1504755000,322.87835855805906
1504755900,317.48382294062606
1504756800,343.8724330405229
1504757700,318.74702499290254
1504758600,356.45014468568195
1504759500,305.29066155120887
1504760400,325.4507134196982
1504761300,319.15318945543254
1504762200,316.82238697614525
1504763100,354.60964631951765
1504764000,328.1588381310766
1504764900,344.4039440279971
1504765800,349.1946768037794
1504766700,349.0816674913295
1504767600,358.98142654376
1504768500,314.06908620191103
1504769400,323.55486413502445
1504770300,340.873518257479
1504771200,340.9984588384586
1504772100,365.990628873953
1504773000,344.3477472337307
1504773900,331.14938633779434
1504774800,306.388229882827
1504775700,323.1432276599103
1504776600,339.1265998652759
1504777500,336.33511798214784
1504778400,326.9547663103699
1504779300,327.259054869724
1504780200,304.62307956865243
1504781100,316.647988731538
1504782000,344.54531402027055
1504782900,348.32865857697016
1504783800,355.95754401958396
1504784700,345.96489568783966
1504785600,330.91431141841133
1504786500,354.0748492173944
1504787400,349.8694007078235
1504788300,357.5727302164159
1504789200,330.5088016461001
1504790100,284.1934101847833
1504791000,316.7616656949255
1504791900,307.19765902237117
1504792800,339.33870097850627
1504793700,305.0729736078678
1504794600,342.7027014595826
1504795500,316.7521906640709
1504796400,347.4587697433273
1504797300,345.3861964442183
1504798200,304.4042790108739
1504799100,331.4278184703961
1504800000,314.3163641840373
1504800900,340.84115881678076
1504801800,347.5798462686157
1504802700,327.20782812873136
1504803600,362.5109291963289
1504804500,330.93456270244565
1504805400,335.8654321612787
1504806300,318.323105228489
1504807200,329.96427022325173
1504808100,301.81745867432426
1504809000,349.4826106367467
1504809900,375.42643876277725
1504810800,360.02000996853405
1504811700,330.8286472727616
1504812600,317.0332345224449
1504813500,325.86305647497204
1504814400,334.88369837031553
1504815300,296.3908731043894
1504816200,340.2703530252728
1504817100,303.08621359642177
1504818000,310.98575390886725
1504818900,327.9775705370455
1504819800,330.77345790554597
1504820700,331.2850988239193
1504821600,338.6290909514095
1504822500,322.8113758903691
1504823400,298.78465120530143
1504824300,363.2913848721542
1504825200,330.63229400976184
1504826100,309.9110949163069
1504827000,289.46829820522726
1504827900,300.11988680940317
1504828800,327.3681415133767
1504829700,313.36762732661157
1504830600,294.3145684222286
1504831500,326.612024287891
1504832400,317.08990282755883
1504833300,339.002460979577
1504834200,325.5132751282522
1504835100,374.837050726806
1504836000,361.1856625160578
1504836900,344.805287481422
1504837800,368.7733700631941
1504838700,315.97240397634135
1504839600,306.66940716076897
1504840500,311.5792352529381
1504841400,362.6904894792053
1504842300,338.8705449625354
1504843200,312.5985736771923
1504844100,341.63245639649324
1504845000,323.53262229524574
1504845900,345.081473305544
1504846800,322.7847020552583
1504847700,321.99589550558323
1504848600,326.0077190706563
1504849500,330.871588915563
1504850400,313.3268136623448
1504851300,330.3327102649009
1504852200,297.40094180169876
1504853100,296.3513115580317
1504854000,371.4583871145927
1504854900,316.25482966719284
1504855800,318.4358206380096
1504856700,338.2018805269934
1504857600,339.1721294946876
1504858500,334.64518278549207
1504859400,335.3856046086074
1504860300,300.1165291687462
1504861200,295.7774871284539
1504862100,325.81760905751
1504863000,330.3665107310146
1504863900,345.030787002283
1504864800,340.58787122036324
1504865700,331.1695665505946
1504866600,317.1036155976593
1504867500,324.5827791052966
1504868400,332.98824948123973
1504869300,336.7218226111443
1504870200,326.2792533469699
1504871100,350.22542490448427
1504872000,347.25791718656995
1504872900,307.1671080221002
1504873800,301.2761533626409
1504874700,329.46607836895157
1504875600,328.22692505715844
1504876500,305.9189039963969
1504877400,342.98854106920055
1504878300,342.7886807536251
1504879200,318.7611968036284
1504880100,341.42566907972054
1504881000,353.0766147524955
1504881900,367.46464328258
1504882800,328.7292591886746
1504883700,335.92566023775794
1504884600,313.01467851448587
1504885500,359.1312944642548
1504886400,357.35422193155006
1504887300,324.0252022434639
1504888200,324.0565300539794
1504889100,357.15973118523823
1504890000,352.18605043115366
1504890900,310.2683219622526
1504891800,356.70832081000674
1504892700,331.8117243948969
1504893600,356.9806110505304
1504894500,329.9318841291365
1504895400,338.9429108520837
1504896300,327.1991639355274
1504897200,331.78867560921924
1504898100,366.7996966014614
1504899000,342.9674028412261
1504899900,301.458057552397
1504900800,292.440210658977
1504901700,320.1841475926266
1504902600,355.24657831377607
1504903500,345.0703298696452
1504904400,302.5939420128267
1504905300,339.2227517100894
1504906200,334.09126632452495
1504907100,318.2291036030889
1504908000,339.96642431510327
1504908900,275.0723285025388
1504909800,336.30607841919607
1504910700,309.9567095231106
1504911600,332.63509310159975
1504912500,327.69914864001294
1504913400,328.4603572274189
1504914300,370.41498321273
1504915200,391.8521837806719
1504916100,396.05424129931316
1504917000,350.28629988532003
1504917900,404.10400535132953
1504918800,424.03664405666586
1504919700,404.9142480915522
1504920600,373.0031738721739
1504921500,393.6145973132101
1504922400,352.74436435596965
1504923300,402.9791036871499
1504924200,413.9279052180699
1504925100,445.73646772880693
1504926000,393.8809690168263
1504926900,431.8404274933347
1504927800,372.4595313526297
1504928700,399.342039032275
1504929600,384.7924201858822
1504930500,392.2287521805566
1504931400,389.76674455129523
1504932300,419.30571264749625
1504933200,372.13649591938037
1504934100,383.07837170879617
1504935000,345.06593185557523
1504935900,404.1482095133167
1504936800,392.19509539234343
1504937700,405.0901385550273
1504938600,384.45176659672546
1504939500,340.8165124747136
1504940400,422.1624818496722
1504941300,372.65601118938935
1504942200,397.32604113685284
1504943100,427.57124584900146
1504944000,363.7278204338123
1504944900,399.6232992330834
1504945800,384.07114514991747
1504946700,408.4526400577527
1504947600,393.14364263726526
1504948500,389.0993624723071
1504949400,415.36498422063556
1504950300,380.21463192428155
1504951200,400.55746703766033
1504952100,413.83514122299
1504953000,390.8120778576437
1504953900,433.66578968558133
1504954800,387.47567165944724
1504955700,389.6372820369802
1504956600,407.97003447642163
1504957500,398.94659846064195
1504958400,412.4170915619597
1504959300,390.0652295617717
1504960200,386.6390882598868
1504961100,435.5772766133852
1504962000,391.672729146277
1504962900,399.8775769964228
1504963800,365.95084134412673
1504964700,402.9574872927606
1504965600,394.8699397702115
1504966500,402.2743186340117
1504967400,390.61893382526887
1504968300,437.20662504633344
1504969200,420.85180442330943
1504970100,418.6502055215629
1504971000,428.8340366018323
1504971900,434.4100700425847
1504972800,367.96931129088205
1504973700,392.02067158499426
1504974600,393.06218562415415
1504975500,399.48044651948135
1504976400,411.6388021040748
1504977300,416.2723362917957
1504978200,405.3314036448314
1504979100,407.41269957331747
1504980000,402.4698233027975
1504980900,450.35842009939336
1504981800,381.8623154949208
1504982700,391.86109217700323
1504983600,400.74904879176216
1504984500,387.0562475218469
1504985400,392.9002730827605
1504986300,385.83233920743055
1504987200,373.47917928068364
1504988100,378.35094156866285
1504989000,381.1791026974503
1504989900,408.5351956252233
1504990800,403.1922055104329
1504991700,386.4598165632126
1504992600,408.0039150086543
1504993500,399.60830204299157
1504994400,368.27199878310336
1504995300,410.35258403716557
1504996200,402.24595975867726
1504997100,381.95707705786543
1504998000,400.8802129135528
1504998900,393.2140150078424
1504999800,401.99169703710925
1505000700,388.57280698360125
1505001600,485.7963161251702
1505002500,458.9537078648831
1505003400,435.1693892988195
1505004300,463.839803711712
1505005200,453.7728330268026
1505006100,441.3836699360175
1505007000,429.33834899160564
1505007900,457.13563220490306
1505008800,455.2037835802885
1505009700,459.7801402308458
1505010600,481.37533303882424
1505011500,444.0986506281222
1505012400,439.16838168475886
1505013300,446.52824740414377
1505014200,437.0858895059719
1505015100,435.8531887156791
1505016000,469.4236376331172
1505016900,460.43471919514457
1505017800,440.4032582857339
1505018700,443.5434582603858
1505019600,435.4010570460463
1505020500,460.8156834870339
1505021400,448.5761465922549
1505022300,489.57162404150773
1505023200,450.78572395658944
1505024100,461.5232652342451
1505025000,419.2832262799686
1505025900,456.19841107923037
1505026800,486.27458984859686
1505027700,437.3497414144754
1505028600,446.606375716349
1505029500,477.7543280674936
1505030400,466.9831150673029
1505031300,441.81989703228584
1505032200,506.4214632393831
1505033100,436.9694564556038
1505034000,440.37991894905326
1505034900,441.97124982757816
1505035800,430.2545001424805
1505036700,464.70028687120316
1505037600,450.7712317656911
1505038500,452.5494889876903
1505039400,448.2338023289116
1505040300,463.1566230666728
1505041200,486.7116176353263
1505042100,424.2415274766315
1505043000,447.4550863818979
1505043900,458.0310741062125
1505044800,431.7708858203094
1505045700,444.8141718755145
1505046600,450.2788664746527
1505047500,480.3664307779113
1505048400,482.6960933549939
1505049300,466.1913951632906
1505050200,433.87005701136997
1505051100,435.166583598343
1505052000,459.31057481731784
1505052900,459.1604098133944
1505053800,485.26823422842983
1505054700,449.3599485886625
1505055600,470.7469567042584
1505056500,476.0166724480801
1505057400,448.086262171007
1505058300,464.7547864942968
1505059200,431.0022397349152
1505060100,455.1713167007209
1505061000,454.44277970584676
1505061900,477.4082996464198
1505062800,429.43585634915434
1505063700,461.0673046910092
1505064600,531.3531743587153
1505065500,454.30479962843856
1505066400,438.2833387523171
1505067300,424.29899293977553
1505068200,475.8839462723315
1505069100,464.0916080122363
1505070000,424.8992664046262
1505070900,473.73164391030747
1505071800,420.4935635011382
1505072700,472.3487354440774
1505073600,452.8600583076754
1505074500,453.3440083487935
1505075400,473.0513663320048
1505076300,458.6406244960093
1505077200,421.03669503174046
1505078100,458.7866994483312
1505079000,458.99127135821743
1505079900,444.5383687658225
1505080800,473.6648016583425
1505081700,446.56247660660506
1505082600,446.0695665583722
1505083500,464.8591679381649
1505084400,422.68851020873115
1505085300,467.599780518628
1505086200,486.4903815304076
1505087100,418.34575697316757
1505088000,309.68745312336995
1505088900,357.2202166933214
1505089800,344.07144320053857
1505090700,364.47407443233396
1505091600,312.524171239221
1505092500,351.3189985246282
1505093400,330.6384430479176
1505094300,314.0834635854997
1505095200,316.4128522347099
1505096100,353.7683694084538
1505097000,337.42541126458605
1505097900,294.43660714381485
1505098800,349.22026393627925
1505099700,336.0982121827343
1505100600,321.5100021395736
1505101500,300.4901312744611
1505102400,309.6914686491348
1505103300,365.88268094199714
1505104200,346.72605060853425
1505105100,307.1141791805043
1505106000,285.5643044579528
1505106900,386.2945787778943
1505107800,328.46600893628954
1505108700,327.5177983315474
1505109600,359.90707017446084
1505110500,341.04167149328856
1505111400,341.98505466968885
1505112300,310.3533648967268
1505113200,322.25905439578753
1505114100,326.2347278489844
1505115000,335.52602031439153
1505115900,305.4028320111357
1505116800,337.19938638619067
1505117700,313.18756719144517
1505118600,327.3875097503544
1505119500,322.43658562686545
1505120400,311.5329513321532
1505121300,342.5180227219709
1505122200,324.95501359516334
1505123100,329.42383823438524
1505124000,306.2309730618726
1505124900,342.36881466407
1505125800,337.3039602470398
1505126700,306.38654251833077
1505127600,365.6317969981163
1505128500,297.38143709377044
1505129400,369.11864361136367
1505130300,310.3881839862571
1505131200,334.76589520493366
1505132100,328.73847387192586
1505133000,336.38394907507035
1505133900,332.4277594398362
1505134800,320.2468507893793
1505135700,349.7562741679294
1505136600,329.8532007495896
1505137500,318.69503083600785
1505138400,301.6048505344141
1505139300,373.2272251844858
1505140200,357.6636961676972
1505141100,319.2758628401874
1505142000,358.5810135425984
1505142900,308.80414678314173
1505143800,318.447646865283
1505144700,365.99072322507203
1505145600,307.9977685226577
1505146500,342.5600063798618
1505147400,330.7579407579216
1505148300,324.26261239884565
1505149200,256.3495673362036
1505150100,323.5915136615103
1505151000,294.8589608217083
1505151900,323.6976791942893
1505152800,330.9678830780356
1505153700,322.0905803413199
1505154600,337.92840949204964
1505155500,328.27272029035316
1505156400,320.8465767780861
1505157300,305.29362057458536
1505158200,316.2386195572651
1505159100,350.44005968004757
1505160000,317.60838129772185
1505160900,300.45276015861396
1505161800,308.0281247294293
1505162700,314.0489490795217
1505163600,291.62027852983044
1505164500,354.68209487358934
1505165400,336.6696984176154
1505166300,367.2794713553869
1505167200,352.55444123563325
1505168100,309.3632025363959
1505169000,333.7838800265646
1505169900,346.5310550021314
1505170800,373.4078796850966
1505171700,322.2910623754586
1505172600,309.5361488958612
1505173500,350.8337435419678
1505174400,341.78106183678324
1505175300,326.2250018992192
1505176200,311.452568786378
1505177100,351.98494646000523
1505178000,344.0002801053284
1505178900,301.8082049919748
1505179800,382.5925506369777
1505180700,351.85814862998114
1505181600,320.82374658238854
1505182500,363.1720156672359
1505183400,334.4302948697963
1505184300,351.1805395902036
1505185200,316.3180586326334
1505186100,353.20833592267536
1505187000,352.92023890236925
1505187900,331.7674422597091
1505188800,331.25010239943384
1505189700,299.40432751994086
1505190600,313.30775035480616
1505191500,314.6748957592651
1505192400,304.86086900952654
1505193300,305.25220187851403
1505194200,362.14189851201826
1505195100,323.0298131370789
